image_id,width,height,label,xmin,ymin,xmax,ymax
n12761284_17818.png,500,375,mango,469,127,498,187
n11706761_2920.png,640,853,avocado,219,401,278,466
n12710693_2875.png,500,375,orange,216,71,360,213
strawberries-polytunnel.png,1600,1200,strawberry,156,899,321,1059
n12761284_5633.png,500,375,mango,472,292,493,324
n11706761_7188.png,500,375,avocado,230,149,263,191
20151125T1143_pic000357.png,1296,964,rockmelon,729,797,829,890
n12761284_8193.png,375,500,mango,138,244,203,320
6011852-3x2-940x627.png,940,627,rockmelon,374,391,486,489
Gatton1_valid_20141204T1836_frame0029.png,1296,964,capsicum,836,272,1010,458
n12761284_9099.png,500,375,mango,266,143,325,222
n12710693_14907.png,461,500,orange,282,47,411,98
n12761284_8476.png,500,375,mango,391,137,447,218
20151125T1143_pic000041.png,1296,964,rockmelon,997,577,1135,720
20151125T1138_pic000349.png,1296,964,rockmelon,22,88,173,266
Gatton1_valid_20141204T1836_frame0029.png,1296,964,capsicum,92,328,646,402
berryfieldB1.png,1280,960,strawberry,563,596,748,751
n12761284_9013.png,500,333,mango,231,148,263,176
n12761284_7177.png,500,329,mango,442,83,467,117
n12710693_18552.png,441,500,orange,168,337,197,368
n12761284_12725.png,333,500,mango,136,112,188,155
n12761284_3395.png,500,333,mango,263,208,294,249
Gatton2_test_20150429T1836_pic000369.png,1296,964,capsicum,572,466,712,944
n12761284_12137.png,500,333,mango,50,303,73,326
n12761284_14868.png,860,645,mango,372,165,541,327
n12761284_3668.png,333,500,mango,119,136,171,196
20151125T1143_pic000354.png,1296,964,rockmelon,1094,460,1182,570
n12761284_8382.png,375,500,mango,154,394,231,478
image_0101.png,1280,960,strawberry,693,352,862,604
n11706761_3088.png,1600,1200,avocado,1100,102,1574,909
Gatton2_train_20150429T1823_pic000109.png,1296,964,capsicum,728,538,848,706
strawberries-1.png,1701,1129,strawberry,1054,605,1491,1121
n12761284_2068.png,375,500,mango,115,44,155,93
n12761284_283.png,500,461,mango,391,313,462,393
yum.png,900,604,strawberry,138,72,204,149
n12710693_4896.png,333,500,orange,155,72,195,106
n12761284_10106.png,500,375,mango,138,136,175,178
n12761284_11779.png,500,375,mango,188,152,221,201
n12761284_646.png,375,500,mango,331,270,360,308
IMG_1951.png,1000,750,apple,89,360,302,587
n12761284_10106.png,500,375,mango,206,78,242,114
Gatton1_train_20141204T1836_frame0001.png,1296,964,capsicum,936,422,1086,618
n12710693_2894.png,500,333,orange,238,68,450,306
n12761284_296.png,500,333,mango,163,166,194,220
golden-delicious-apples-495-400.png,495,400,apple,134,215,205,279
n12761284_5450.png,381,500,mango,175,193,241,266
n12761284_17818.png,500,375,mango,339,185,379,237
20151125T1138_pic000080.png,1296,964,rockmelon,145,518,208,650
n12761284_16101.png,333,500,mango,191,212,256,263
midorikawa-strawberry-farm_228041.png,550,412,strawberry,409,234,544,396
n12761284_13684.png,500,375,mango,272,94,326,147
Gatton2_test_20150429T1544_pic000329.png,1296,964,capsicum,38,342,1112,884
n12761284_646.png,375,500,mango,12,391,43,423
2844-960x960.png,800,800,apple,175,168,415,394
n12710693_4896.png,333,500,orange,26,268,69,311
n12761284_6834.png,375,500,mango,30,152,74,196
n12761284_6834.png,375,500,mango,252,116,299,162
8.png,1024,768,strawberry,546,123,645,218
golden-delicious-apples-495-400.png,495,400,apple,386,190,457,264
n12761284_17925.png,500,375,mango,81,153,137,240
n12761284_8382.png,375,500,mango,187,327,256,409
n12761284_2801.png,360,480,mango,169,351,206,392
Gatton2_test_20150429T1651_pic000009.png,1296,964,capsicum,746,510,868,666
NC-Strawberries.png,1000,655,strawberry,952,291,998,398
Gatton1_test_20141204T1836_frame0017.png,1296,964,capsicum,506,497,664,596
n12761284_17821.png,500,333,mango,217,104,245,132
n12710693_13651.png,1200,1600,orange,923,323,1073,483
n12761284_8836.png,500,378,mango,201,158,231,195
FARstevenson_6.png,620,465,strawberry,400,80,473,147
n12710693_5020.png,730,1024,orange,529,529,704,762
n12761284_12137.png,500,333,mango,418,160,448,188
Gatton1_train_20141204T1836_frame0018.png,1296,964,capsicum,1042,428,1204,720
Dalat_Strawberry_garden.png,602,448,strawberry,397,321,472,411
n12761284_9138.png,500,375,mango,386,54,415,84
n11706761_7188.png,500,375,avocado,313,234,348,277
strawberryplants.png,640,426,strawberry,391,28,575,115
n12761284_8819.png,800,533,mango,132,212,268,352
n12761284_17818.png,500,375,mango,388,250,420,297
n12710693_11267.png,600,600,orange,273,148,558,460
n12761284_4543.png,375,500,mango,245,118,297,191
n12761284_5832.png,800,600,mango,425,201,477,269
n12710693_5789.png,467,350,orange,187,146,260,216
strawberries.png,1024,768,strawberry,683,505,876,679
2844-960x960.png,800,800,apple,105,538,348,679
CroppedImage910400-golden-delicious-apples-495-400.png,910,400,apple,594,353,688,395
strawberry-picking-at.png,450,450,strawberry,63,284,134,396
n12761284_10405.png,500,375,mango,302,178,329,212
n12761284_3938.png,500,375,mango,93,141,301,342
n12761284_7685.png,500,375,mango,292,35,443,207
Gatton2_train_20150429T1644_pic000139.png,1296,964,capsicum,42,420,132,526
n12761284_2801.png,360,480,mango,253,113,305,188
applelele.png,730,477,apple,302,216,385,356
n12710693_7950.png,400,430,orange,122,59,281,218
Dalat_Strawberry_garden.png,602,448,strawberry,30,247,57,274
n12761284_6492.png,500,375,mango,108,245,195,353
Gatton2_train_20150429T1814_pic000059.png,1296,964,capsicum,458,216,1278,712
n12761284_7756.png,500,375,mango,198,321,242,361
20151125T1143_pic000397.png,1296,964,rockmelon,824,252,947,454
n12761284_5916.png,500,375,mango,112,150,186,244
n12761284_6834.png,375,500,mango,253,151,286,191
n12761284_14326.png,500,375,mango,199,268,225,294
n12710693_8146.png,800,600,orange,296,218,477,416
n12710693_12038.png,1024,768,orange,567,116,753,307
n12761284_9245.png,375,500,mango,263,169,309,227
n07756641_7264.png,226,250,rockmelon,80,22,191,111
Dalat_Strawberry_garden.png,602,448,strawberry,358,195,396,244
n12761284_8074.png,333,500,mango,89,137,136,196
applelele.png,730,477,apple,459,144,593,311
n12761284_9449.png,375,500,mango,277,161,308,193
strawberries-rd-1024x768.png,1024,768,strawberry,582,387,749,540
n11706761_19832.png,375,500,avocado,239,181,364,342
fruit_apple_apple-tree_wallpaper_apple_07.png,1024,768,apple,213,502,341,632
n12761284_8819.png,800,533,mango,562,222,661,354
strawberry_-014_01_zoom.png,900,675,strawberry,494,187,783,466
n12761284_10106.png,500,375,mango,130,197,167,232
Gatton1_train_20141204T1836_frame0012.png,1296,964,capsicum,602,440,858,626
n12761284_12507.png,375,500,mango,85,346,183,453
applelele.png,730,477,apple,49,196,206,376
urban-apple-tree.png,400,546,apple,6,447,118,524
hqdefault.png,480,360,rockmelon,155,225,221,289
n12761284_2720.png,500,375,mango,190,43,287,146
n12761284_13684.png,500,375,mango,319,209,358,256
n12761284_8074.png,333,500,mango,276,349,329,412
n11706761_3942.png,800,600,avocado,355,242,467,383
n12710693_12965.png,400,600,orange,117,186,282,351
SpringStrawberries.png,640,426,strawberry,44,119,108,224
n11706761_5413.png,500,321,avocado,236,166,307,270
n12761284_7756.png,500,375,mango,278,260,308,295
n12761284_9449.png,375,500,mango,8,296,30,329
n11706761_7188.png,500,375,avocado,344,102,381,148
n12761284_5633.png,500,375,mango,399,228,426,261
green_app.png,1024,768,apple,556,589,668,687
Bonsai-tree.png,500,375,apple,204,295,279,361
n12761284_9265.png,500,375,mango,133,295,163,333
n11706761_6026.png,375,500,avocado,209,237,240,275
Delikates_apple_cultivar.png,1154,772,apple,211,115,505,375
n12761284_12371.png,500,375,mango,226,56,412,299
n12761284_13001.png,500,375,mango,441,81,469,117
SpringStrawberries.png,640,426,strawberry,6,18,108,129
n12761284_1796.png,500,333,mango,90,175,146,222
2009-09-15_23-09-46_utc-strawberries.png,720,330,strawberry,80,34,149,118
n12710693_10555.png,1280,960,orange,568,622,922,919
n12710693_16895.png,333,500,orange,187,314,275,395
Stanthorpe1_train_20150319T1634_pic000136.png,1296,964,capsicum,882,580,970,742
n12761284_2269.png,500,375,mango,61,251,88,278
yum.png,900,604,strawberry,259,264,339,354
860929755-little-switzerland-ripe-condition-apple-tree-apple-fruit.png,480,270,apple,184,64,305,194
n12710693_12965.png,400,600,orange,168,319,324,453
3007.png,580,326,strawberry,253,159,340,249
n11706761_6597.png,500,316,avocado,207,16,395,266
n12761284_15364.png,2048,1536,mango,882,613,1041,814
20151125T1143_pic000005.png,1296,964,rockmelon,7,251,160,466
n11706761_14415.png,500,375,avocado,226,129,279,243
n12761284_3395.png,500,333,mango,390,221,429,257
n12761284_16940.png,333,500,mango,149,348,179,383
20151125T1143_pic000379.png,1296,964,rockmelon,186,589,304,687
n12761284_8193.png,375,500,mango,220,253,287,341
applelele.png,730,477,apple,454,417,529,474
n11706761_19353.png,500,375,avocado,202,160,243,213
Gatton1_valid_20141204T1614_frame0025.png,1296,964,capsicum,396,418,416,602
2979.png,800,800,apple,159,202,407,408
n12761284_9960.png,500,375,mango,303,97,376,163
n12761284_7410.png,500,375,mango,204,217,241,255
NC-Strawberries.png,1000,655,strawberry,367,468,535,643
FARstevenson_6.png,620,465,strawberry,434,276,500,341
n12761284_12507.png,375,500,mango,31,284,123,392
n12761284_7581.png,500,375,mango,165,179,249,306
n12761284_5059.png,375,500,mango,67,227,124,290
n12761284_8382.png,375,500,mango,64,103,100,165
n12710693_15877.png,500,375,orange,224,96,436,302
7807503254_9d54ae414f_z.png,640,427,apple,257,194,378,306
n12761284_646.png,375,500,mango,173,217,205,251
NC-Strawberries.png,1000,655,strawberry,152,429,323,631
strawberries.png,1024,768,strawberry,230,247,358,376
Dalat_Strawberry_garden.png,602,448,strawberry,133,215,164,282
Stanthorpe1_train_20150319T1834_pic000633.png,1296,964,capsicum,550,592,738,770
n12761284_3963.png,500,333,mango,128,268,149,298
n12761284_17925.png,500,375,mango,37,249,107,357
n11706761_3038.png,500,375,avocado,255,132,289,179
n12761284_17818.png,500,375,mango,181,218,222,252
n12761284_16101.png,333,500,mango,117,368,152,407
n12761284_3963.png,500,333,mango,95,66,119,99
n12761284_13271.png,500,375,mango,108,154,222,282
golden-delicious-apples-495-400.png,495,400,apple,322,285,374,342
n12761284_5916.png,500,375,mango,129,254,215,355
n12710693_807.png,500,375,orange,292,200,335,241
n12761284_13066.png,500,318,mango,234,107,317,183
Gatton1_valid_20141204T1836_frame0002.png,1296,964,capsicum,360,316,490,446
Fresh-ripe-apples-on-tree-in-Kasauli.png,600,450,apple,236,156,308,232
n12761284_16101.png,333,500,mango,211,393,253,448
n12761284_13638.png,500,375,mango,6,49,38,108
strawberry-picking-at.png,450,450,strawberry,110,317,211,429
n12761284_12137.png,500,333,mango,90,218,120,247
n12761284_14778.png,500,375,mango,213,135,368,269
n12761284_17506.png,454,340,mango,165,146,203,196
n12710693_16895.png,333,500,orange,190,272,266,325
n12710693_13651.png,1200,1600,orange,309,386,445,527
n12761284_3409.png,960,1280,mango,428,887,506,992
n12761284_7177.png,500,329,mango,86,201,121,240
Gatton2_valid_20150429T1531_pic000349.png,1296,964,capsicum,788,516,934,666
n12710693_18665.png,375,500,orange,108,146,282,320
n12761284_5633.png,500,375,mango,93,300,120,331
n12761284_3431.png,1217,1903,mango,286,1073,495,1320
Gatton1_train_20141204T1836_frame0001.png,1296,964,capsicum,194,686,378,920
n12761284_671.png,500,375,mango,95,46,291,242
n12761284_2269.png,500,375,mango,148,86,182,120
Stanthorpe1_test_20150319T1636_pic000323.png,1296,964,capsicum,286,630,404,674
n12761284_2679.png,500,334,mango,318,256,354,296
20151125T1138_pic000349.png,1296,964,rockmelon,921,227,1020,350
img_8094_two.png,1000,670,strawberry,60,276,320,462
n12710693_13602.png,500,333,orange,278,270,350,331
Gatton1_test_20141204T1836_frame0023.png,1296,964,capsicum,326,376,444,488
n12761284_5059.png,375,500,mango,75,195,125,236
img_2304.png,750,1000,strawberry,316,396,513,559
Gatton1_train_20141204T1614_frame0003.png,1296,964,capsicum,16,304,152,500
Bonsai-tree.png,500,375,apple,11,228,70,318
Gatton1_valid_20141204T1836_frame0002.png,1296,964,capsicum,414,436,418,526
Gatton1_test_2014204T1614_frame0024.png,1296,964,capsicum,388,418,536,552
n12710693_16214.png,375,500,orange,175,270,220,313
midorikawa-strawberry-farm_228041.png,550,412,strawberry,30,114,134,200
n12710693_15980.png,375,500,orange,123,155,295,331
20151125T1138_pic000346.png,1296,964,rockmelon,10,436,155,605
Gatton1_train_20141204T1836_frame0016.png,1296,964,capsicum,258,406,392,560
2009-09-15_23-09-46_utc-strawberries.png,720,330,strawberry,302,87,385,159
n12761284_3687.png,500,342,mango,353,32,442,147
golden-delicious-apples-495-400.png,495,400,apple,333,345,391,384
n12761284_9960.png,500,375,mango,290,225,347,270
n12761284_12495.png,375,500,mango,202,375,272,469
n12710693_16214.png,375,500,orange,128,431,171,474
20151125T1138_pic000674.png,1296,964,rockmelon,318,865,452,930
apple-tree-1.png,800,600,apple,551,351,776,572
n12761284_8201.png,364,500,mango,147,242,240,363
Golden-Delicious-Apple-1-1024x685.png,1024,685,apple,328,211,523,378
n12761284_8659.png,375,500,mango,123,166,251,322
n12761284_9474.png,500,375,mango,195,130,243,179
n11706761_2761.png,600,480,avocado,312,78,543,386
n11706761_1456.png,500,376,avocado,72,145,270,311
Stanthorpe1_train_20150319T1834_pic000536.png,1296,964,capsicum,700,532,816,670
ar130598387413248.png,410,342,strawberry,140,218,243,326
Gatton1_train_20141204T1836_frame0004.png,1296,964,capsicum,598,396,713,518
n12710693_5789.png,467,350,orange,287,73,358,144
905496294_885.png,723,536,apple,347,80,684,419
n12761284_13271.png,500,375,mango,283,37,482,287
Dalat_Strawberry_garden.png,602,448,strawberry,144,239,174,287
n12761284_1060.png,500,378,mango,350,254,374,295
n12761284_3963.png,500,333,mango,258,100,279,130
n11706761_12021.png,500,375,avocado,209,157,250,219
Stanthorpe1_test_20150319T1636_pic000287.png,1296,964,capsicum,10,552,76,670
n12710693_5020.png,730,1024,orange,25,88,337,412
n12761284_9449.png,375,500,mango,162,291,192,323
n11706761_1456.png,500,376,avocado,256,111,448,298
PinkLady-apple-tree-23.png,1000,667,apple,732,291,901,502
20151125T1143_pic000068.png,1296,964,rockmelon,630,784,721,924
860929755-little-switzerland-ripe-condition-apple-tree-apple-fruit.png,480,270,apple,288,89,395,202
n12710693_16214.png,375,500,orange,246,147,279,186
n12710693_8706.png,500,375,orange,253,34,358,127
n07756641_7264.png,226,250,rockmelon,14,88,120,147
n12710693_11712.png,333,500,orange,54,390,156,477
img_6237.png,1000,750,apple,120,377,202,458
7807503254_9d54ae414f_z.png,640,427,apple,401,187,499,249
Gatton2_test_20150429T1524_pic000239.png,1296,964,capsicum,1120,534,1256,648
IMG_0954.png,1024,768,strawberry,826,594,1013,729
n12761284_17821.png,500,333,mango,163,108,185,135
Gatton1_train_20141204T1614_frame0000.png,1296,964,capsicum,1148,344,1284,562
prune_my_wild_apple_trees.png,550,688,apple,244,204,348,323
n12710693_16214.png,375,500,orange,152,304,198,348
Gatton1_train_20141204T1836_frame0001.png,1296,964,capsicum,434,302,612,502
n12761284_9474.png,500,375,mango,58,133,86,175
Gatton2_valid_20150429T1550_pic000069.png,1296,964,capsicum,658,466,836,470
n12761284_4543.png,375,500,mango,81,45,198,97
n12710693_14907.png,461,500,orange,247,229,415,389
n12761284_5633.png,500,375,mango,219,173,244,208
n11706761_5413.png,500,321,avocado,361,6,435,89
n12761284_646.png,375,500,mango,77,320,103,347
n12710693_4896.png,333,500,orange,66,136,103,170
n11706761_6026.png,375,500,avocado,103,339,171,416
Bonsai-tree.png,500,375,apple,42,238,168,361
Gatton2_train_20150429T1807_pic000609.png,1296,964,capsicum,528,574,622,672
n12710693_19700.png,375,500,orange,88,180,270,371
img_2304.png,750,1000,strawberry,11,385,182,629
1.png,852,480,apple,486,208,621,356
n12761284_14326.png,500,375,mango,209,81,236,117
n12710693_122.png,500,375,orange,178,34,246,94
n12761284_7581.png,500,375,mango,363,34,465,133
n07756641_3325.png,200,200,rockmelon,9,66,39,117
Gatton2_train_20150429T1807_pic000139.png,1296,964,capsicum,76,606,958,816
Gatton2_valid_20150429T1831_pic000419.png,1296,964,capsicum,896,376,1212,590
Stanthorpe1_test_20150319T1842_pic000552.png,1296,964,capsicum,270,588,412,752
n11706761_6026.png,375,500,avocado,139,200,197,267
n12761284_14326.png,500,375,mango,264,266,289,298
n12761284_10106.png,500,375,mango,106,214,143,252
Stanthorpe1_valid_20150319T1821_pic000507.png,1296,964,capsicum,952,566,1046,668
n12710693_10555.png,1280,960,orange,194,111,531,422
n11706761_2248.png,480,640,avocado,232,457,331,597
Gatton2_test_20150429T1806_pic000029.png,1296,964,capsicum,438,572,568,724
n12761284_16101.png,333,500,mango,96,415,150,465
green_app.png,1024,768,apple,697,312,851,477
n12761284_15364.png,2048,1536,mango,340,1313,471,1459
n12761284_5633.png,500,375,mango,374,229,397,259
n12761284_18160.png,375,500,mango,271,67,337,155
n12761284_9821.png,500,375,mango,446,252,495,289
Gatton2_test_20150429T1524_pic000329.png,1296,964,capsicum,912,484,1118,664
n12761284_6485.png,448,336,mango,323,150,348,183
Stanthorpe1_train_20150319T1824_pic000529.png,1296,964,capsicum,1162,408,1254,570
Stanthorpe1_train_20150319T1824_pic000529.png,1296,964,capsicum,198,478,342,698
n12761284_7177.png,500,329,mango,382,86,414,128
905496294_885.png,723,536,apple,43,159,365,479
Stanthorpe1_test_20150319T1636_pic000287.png,1296,964,capsicum,258,504,586,622
n12761284_10405.png,500,375,mango,143,117,171,146
20151125T1143_pic000112.png,1296,964,rockmelon,556,702,722,847
tc_0048-1.png,800,800,apple,160,474,370,690
n12761284_7410.png,500,375,mango,331,246,366,292
n12761284_17506.png,454,340,mango,337,244,390,327
n12761284_13109.png,500,375,mango,131,46,260,177
n11706761_1.png,800,533,avocado,142,199,345,474
n12761284_7756.png,500,375,mango,314,65,353,113
Gatton2_train_20150429T1519_pic000109.png,1296,964,capsicum,422,52,492,152
n11706761_5413.png,500,321,avocado,299,115,354,203
n12761284_17925.png,500,375,mango,279,32,341,116
20151125T1143_pic000033.png,1296,964,rockmelon,308,488,482,596
E12812977-14.png,900,602,apple,586,319,859,579
Gatton1_train_20141204T1836_frame0012.png,1296,964,capsicum,406,452,606,568
n12710693_5020.png,730,1024,orange,303,599,558,757
n12761284_9449.png,375,500,mango,226,393,254,418
n12761284_17818.png,500,375,mango,218,196,265,253
n12761284_8382.png,375,500,mango,149,224,219,293
n12761284_17821.png,500,333,mango,276,209,306,243
granny-smith-apples.png,1000,669,apple,687,77,901,276
45677.png,1000,563,apple,226,264,537,556
n11706761_6026.png,375,500,avocado,38,217,99,291
Apple_tree_Alamy_3400740b.png,620,387,apple,269,23,474,220
Gala-2015-2-1024x768.png,1024,768,apple,579,379,719,567
n12710693_4843.png,500,375,orange,176,221,339,357
n12761284_8602.png,500,332,mango,375,244,398,271
n12710693_3969.png,552,600,orange,63,358,155,445
fruit_apple_apple-tree_wallpaper_apple_07.png,1024,768,apple,800,86,912,207
n11706761_11967.png,500,333,avocado,153,119,282,297
n12710693_12500.png,500,375,orange,122,152,304,329
n12761284_5832.png,800,600,mango,166,129,218,211
n12761284_9245.png,375,500,mango,90,213,121,248
Stanthorpe1_test_20150319T1636_pic000323.png,1296,964,capsicum,804,418,1100,732
n12761284_13638.png,500,375,mango,315,96,352,136
prune_my_wild_apple_trees.png,550,688,apple,471,150,548,273
Gatton2_train_20150429T1519_pic000159.png,1296,964,capsicum,10,508,1222,660
Gatton1_train_20141204T1836_frame0016.png,1296,964,capsicum,1216,420,1286,552
n12761284_8383.png,500,333,mango,143,56,192,109
n12761284_8382.png,375,500,mango,40,44,117,113
n12710693_11712.png,333,500,orange,77,207,184,301
Stanthorpe1_valid_20150319T1838_pic000108.png,1296,964,capsicum,1016,612,1106,640
n12761284_16916.png,500,375,mango,129,110,176,187
apple-tree-1.png,800,600,apple,90,73,302,293
FARstevenson_6.png,620,465,strawberry,426,129,494,188
n11706761_4580.png,500,374,avocado,210,102,444,356
n12761284_1456.png,1024,768,mango,532,70,641,227
n12761284_16101.png,333,500,mango,139,129,189,174
n11706761_17640.png,500,375,avocado,205,52,257,125
n12761284_296.png,500,333,mango,37,222,67,274
n12761284_7410.png,500,375,mango,163,204,191,236
Gatton2_valid_20150429T1817_pic000279.png,1296,964,capsicum,990,478,1100,576
n12761284_17925.png,500,375,mango,419,117,455,175
n12761284_1456.png,1024,768,mango,537,197,652,299
Stanthorpe1_test_20150319T1636_pic000224.png,1296,964,capsicum,688,584,992,758
20151125T1143_pic000221.png,1296,964,rockmelon,700,329,777,425
Stanthorpe1_train_20150319T1824_pic000465.png,1296,964,capsicum,8,578,58,732
n12761284_283.png,500,461,mango,147,276,223,364
anna-apple.png,500,500,apple,239,137,353,241
anna-apple.png,500,500,apple,67,179,284,385
n12761284_10106.png,500,375,mango,216,262,237,287
n12761284_7581.png,500,375,mango,69,180,176,282
8.png,1024,768,strawberry,592,467,762,621
n12761284_7410.png,500,375,mango,126,31,168,74
Stanthorpe1_train_20150319T1634_pic000136.png,1296,964,capsicum,672,604,988,778
CroppedImage910400-golden-delicious-apples-495-400.png,910,400,apple,176,90,278,189
n12761284_9265.png,500,375,mango,386,248,415,296
n11706761_6026.png,375,500,avocado,182,419,250,481
n12710693_9822.png,500,375,orange,129,254,183,306
img_6237.png,1000,750,apple,712,482,851,692
n12761284_7756.png,500,375,mango,127,256,167,297
midorikawa-strawberry-farm_228041.png,550,412,strawberry,249,227,345,344
n12761284_13684.png,500,375,mango,463,261,497,306
n12710693_4896.png,333,500,orange,143,225,199,282
n12761284_5534.png,375,500,mango,213,426,302,477
n12761284_9013.png,500,333,mango,213,164,248,199
n12761284_17925.png,500,375,mango,323,59,402,157
n11706761_19353.png,500,375,avocado,126,91,173,159
n12761284_16365.png,375,500,mango,59,110,218,302
n12761284_9821.png,500,375,mango,210,257,252,279
Apple_tree_Alamy_3400740b.png,620,387,apple,117,161,335,350
midorikawa-strawberry-farm_228041.png,550,412,strawberry,296,258,426,378
n12761284_1796.png,500,333,mango,56,193,123,273
n12761284_13638.png,500,375,mango,236,329,282,358
n12761284_10106.png,500,375,mango,46,128,83,156
Stanthorpe1_valid_20150319T1821_pic000673.png,1296,964,capsicum,360,378,698,504
Gatton1_train_20141204T1836_frame0024.png,1296,964,capsicum,1154,402,1280,542
Stanthorpe1_test_20150319T1636_pic000224.png,1296,964,capsicum,404,542,511,602
n12761284_2269.png,500,375,mango,260,112,298,155
strawberries-1.png,1701,1129,strawberry,610,38,852,293
n12761284_673.png,800,1106,mango,230,351,287,410
Gatton1_valid_20141204T1614_frame0025.png,1296,964,capsicum,958,594,1124,754
n12761284_12507.png,375,500,mango,109,256,220,384
Strawberry-Close-up.png,1000,750,strawberry,175,115,320,261
n11706761_14886.png,500,375,avocado,266,186,304,242
Stanthorpe1_test_20150319T1842_pic000592.png,1296,964,capsicum,272,520,410,534
n12761284_2968.png,334,500,mango,81,179,137,243
n12761284_10106.png,500,375,mango,15,145,47,172
n12761284_8193.png,375,500,mango,189,173,251,261
Stanthorpe1_valid_20150319T1838_pic000007.png,1296,964,capsicum,792,534,804,720
Gatton1_valid_20141204T1614_frame0019.png,1296,964,capsicum,747,60,904,216
n12761284_1456.png,1024,768,mango,504,413,597,555
n12710693_18552.png,441,500,orange,189,163,226,202
n12761284_13711.png,375,500,mango,89,279,162,374
n12761284_13638.png,500,375,mango,307,137,341,173
n12761284_10405.png,500,375,mango,208,191,238,219
n12761284_9245.png,375,500,mango,241,373,283,423
n12761284_7718.png,332,500,mango,95,206,139,257
Gatton1_valid_20141204T1614_frame0001.png,1296,964,capsicum,886,360,1062,560
n12761284_3668.png,333,500,mango,102,157,152,227
n12710693_9822.png,500,375,orange,265,80,392,213
2979.png,800,800,apple,177,573,381,740
n12761284_3963.png,500,333,mango,279,225,306,265
n12761284_2679.png,500,334,mango,49,244,78,275
n12761284_9474.png,500,375,mango,214,262,248,298
strawberries.png,1024,768,strawberry,79,443,279,632
20151125T1138_pic000080.png,1296,964,rockmelon,535,83,701,249
n12761284_2679.png,500,334,mango,23,274,54,312
n12761284_8410.png,375,500,mango,6,423,31,475
n12710693_4338.png,467,350,orange,123,127,182,192
n12761284_296.png,500,333,mango,229,19,267,58
n12710693_11712.png,333,500,orange,181,223,288,327
Stanthorpe1_train_20150319T1834_pic000536.png,1296,964,capsicum,294,432,436,604
n12761284_5633.png,500,375,mango,64,187,88,215
n12761284_2068.png,375,500,mango,151,259,223,341
applelele.png,730,477,apple,327,328,408,426
n12761284_16961.png,500,375,mango,193,270,313,359
n12761284_5633.png,500,375,mango,54,215,81,247
n12761284_16961.png,500,375,mango,269,175,356,306
n12761284_10405.png,500,375,mango,129,127,159,159
n12761284_13684.png,500,375,mango,269,249,321,305
n12761284_673.png,800,1106,mango,656,329,718,407
n12761284_12137.png,500,333,mango,53,256,80,281
n11706761_2920.png,640,853,avocado,323,690,378,759
img_6237.png,1000,750,apple,446,311,530,387
n12761284_17925.png,500,375,mango,177,98,247,212
Gatton2_train_20150429T1519_pic000169.png,1296,964,capsicum,108,616,1136,682
n12761284_7177.png,500,329,mango,427,78,448,113
n11706761_19738.png,500,333,avocado,125,97,191,180
20151125T1143_pic000389.png,1296,964,rockmelon,436,169,632,391
n12761284_17178.png,500,375,mango,224,155,268,199
Dalat_Strawberry_garden.png,602,448,strawberry,212,294,265,348
n12761284_9245.png,375,500,mango,76,388,128,443
n12710693_13602.png,500,333,orange,151,35,250,134
FARstevenson_6.png,620,465,strawberry,36,155,90,210
n12761284_6834.png,375,500,mango,215,134,256,185
n12710693_9822.png,500,375,orange,173,277,243,335
n12710693_13602.png,500,333,orange,20,141,71,191
yum.png,900,604,strawberry,265,163,336,271
n12761284_9365.png,500,375,mango,280,51,343,148
6497592197_d4a363c418_b.png,667,1000,strawberry,130,535,288,728
berryfieldB1.png,1280,960,strawberry,878,523,1030,666
n12761284_9555.png,500,333,mango,424,185,497,331
8.png,1024,768,strawberry,867,87,1016,265
20151125T1143_pic000379.png,1296,964,rockmelon,661,580,789,726
n12761284_6836.png,500,333,mango,185,70,304,224
p1050832-1.png,1408,1056,strawberry,1322,415,1400,566
Dalat_Strawberry_garden.png,602,448,strawberry,81,233,114,278
244sub_travel_9.png,800,600,apple,594,335,664,422
n12761284_16101.png,333,500,mango,147,437,193,479
n12761284_3963.png,500,333,mango,107,213,128,247
n12710693_8706.png,500,375,orange,109,207,139,253
Gatton1_test_20141204T1836_frame0010.png,1296,964,capsicum,658,274,672,470
Stanthorpe1_train_20150319T1634_pic000133.png,1296,964,capsicum,886,580,956,650
n12761284_646.png,375,500,mango,121,78,157,117
IMG_0954.png,1024,768,strawberry,464,326,597,456
n12761284_12371.png,500,375,mango,43,81,248,347
Gatton1_test_20141204T1836_frame0027.png,1296,964,capsicum,754,342,1032,428
n12710693_4433.png,400,334,orange,191,29,256,99
Stanthorpe1_train_20150319T1824_pic000465.png,1296,964,capsicum,676,554,832,738
n12761284_1796.png,500,333,mango,218,13,293,93
n12710693_5711.png,500,375,orange,426,200,485,257
maxresdefault-1.png,1920,1080,strawberry,738,409,1298,900
2979.png,800,800,apple,9,486,159,715
n12761284_13684.png,500,375,mango,131,156,178,206
p1050832-1.png,1408,1056,strawberry,156,460,272,594
Gatton2_valid_20150429T1817_pic000629.png,1296,964,capsicum,680,618,958,894
n12710693_16214.png,375,500,orange,266,144,308,189
n12710693_4338.png,467,350,orange,301,84,378,166
Fresh-ripe-apples-on-tree-in-Kasauli.png,600,450,apple,190,278,235,340
n12710693_16060.png,500,375,orange,138,40,447,344
Mcintosh_Apple_Tree_450_3.png,450,451,apple,200,317,333,430
